username;date;retweets;favorites;text;geo;mentions;hashtags;permalink
9gaggreececom;2015-09-13 20:15;0;0;"S??S?? st? d?ad??t?? p?????ese ???st? ??????da ???p????! ?? "?a?t??" selfies p?? µa? ???asa?! (PHOTOS) http:// fb.me/6MjxxroEg";;;;https://twitter.com/9gaggreececom/status/643216462585294848
abellol;2015-09-13 20:15;0;0;"temblo en güiria... y el pais se cae a pedazo";;;;https://twitter.com/abellol/status/643216453555093504
T13;2015-09-13 20:15;13;8;""El Terremoto ": Creador del mítico trago entrega consejos y revela su historia en VIDEO» http:// bit.ly/1MkW6fi pic.twitter.com/fXAqvi9Hnu";;;;https://twitter.com/T13/status/643216353801797633
PatriciaMeseth;2015-09-13 20:15;0;2;"Sorry....y los 33 y el terremoto ? + eficiencia económi/política imposible. Desconozco quien lo hubiera asumido mejor https:// twitter.com/mordelon51/sta tus/643213601856225280 …";;;;https://twitter.com/PatriciaMeseth/status/643216343362371584
AdanSoriano_G;2015-09-13 20:14;0;0;"De pronto hubo un Gran Terremoto , pues un Angel se aparecio. Su aspecto era como un rayo y su vestido blanco como la nieve. Mt 28:2";;;;https://twitter.com/AdanSoriano_G/status/643216243277869057
riospradop;2015-09-13 20:14;0;0;"@TenemosNoticias : Se registró en Güiria sismo de magnitud 4.5 http:// bit.ly/1LZCaf2";;@TenemosNoticias;;https://twitter.com/riospradop/status/643216186407301121
frenteBinternet;2015-09-13 20:14;7;0;"Via: @teleSURtv : #AméricaLatina | Fuerte sismo de magnitud 6,6 sacude noroeste de México http:// tlsur.net/1FFcXlA pic.twitter.com/1ynFxcMH8c";;@teleSURtv;#Am;https://twitter.com/frenteBinternet/status/643216184566001664
florcaceres22;2015-09-13 20:14;1;0;"Todo tembló dentro de mi, el universo escribió que fueras para mi ..";;;;https://twitter.com/florcaceres22/status/643216157701443584
MiliiMelgar;2015-09-13 20:14;0;0;"Todo tembló , dentro de mi, el universo escribió que fueras para mi";;;;https://twitter.com/MiliiMelgar/status/643216124147073024
ClaudiaVimieiro;2015-09-13 20:14;0;0;"Quando eu sismo com alguma coisa, mds ninguém tira da minha cabeça";;;;https://twitter.com/ClaudiaVimieiro/status/643216086889025536
iamvalery16;2015-09-13 20:13;0;0;""Querer a alguien no es cuestión de físico. Es de sensaciones, que te haga temblar sin estar. Que..." http:// tmblr.co/Z9hkdn1uB3JHw";;;;https://twitter.com/iamvalery16/status/643216070598389765
Dannieblas;2015-09-13 20:13;0;1;"¿Has visto que no deja de temblar , amor? El suelo no se acostumbra a que tú y yo no caminemos juntos.";;;;https://twitter.com/Dannieblas/status/643215957024882688
MrDaniExposito;2015-09-13 20:13;25;33;"Querer a alguien no es cuestión de físico. Es de sensaciones, que te haga temblar sin estar. Que consiga que sonrías aunque no puedas verle…";;;;https://twitter.com/MrDaniExposito/status/643215935910842368
GarroAri;2015-09-13 20:13;0;0;"Y la verdad es que no soy tan fuerte como lo pensaba, mi voz se quiebra, estoy temblando del miedo, pues sin ti no soy nada";;;;https://twitter.com/GarroAri/status/643215880248238080
MauriSaucedo69;2015-09-13 20:13;2;0;"Les avise que el monumental iba a temblar no me vengan con Chamullo ahora";;;;https://twitter.com/MauriSaucedo69/status/643215852779778048
Cami__59;2015-09-13 20:13;0;1;"Mis perras están temblando del miedo y las tuve que hacer entrar, unas ganas de fusilar a todos los imbéciles que joden con la pirotecnia.";;;;https://twitter.com/Cami__59/status/643215848010829824
RaquelSmile94_;2015-09-13 20:12;0;0;"Se supone que deberia estar durmiendo porque mañana paso otro dia con un terremoto de 21 meses pero yo desafiando https:// twitter.com/ItsSoMench/sta tus/643214787619475456 …";;;;https://twitter.com/RaquelSmile94_/status/643215793820442625
Earthquake_rt;2015-09-13 20:12;0;0;"RT chematierra: AVISO! Fuerte sismo en el Golfo de California M6.6 -59km al SSW de Sinaloa Sep14/3:14h Pf 10km … pic.twitter.com/thEMuLkDgP";;;;https://twitter.com/Earthquake_rt/status/643215661217521664
xDashingHook;2015-09-13 20:12;2;2;"Cuando la user de Aurora se pone chunga, poneos a temblar .";;;;https://twitter.com/xDashingHook/status/643215648634630144
terremoto_mx;2015-09-13 20:12;0;0;"13.09.15 #marginalia https:// instagram.com/p/7lyeBkolse/";;;#marginalia;https://twitter.com/terremoto_mx/status/643215631983226880
DanielQuijadag;2015-09-13 20:12;0;0;"@taniamaturana1 Aaah ok se puede pensar en un sismo mayor hacia ese sector entonces?";;@taniamaturana1;;https://twitter.com/DanielQuijadag/status/643215589985624064
venezuelahoy_;2015-09-13 20:11;0;0;"El Diario de Guayana: Sismo de 6.6 grados se registró en México http:// goo.gl/IxJAHo";;;;https://twitter.com/venezuelahoy_/status/643215530413809664
93Diegonzalez;2015-09-13 20:11;0;0;"Jajajajajajajaja como diría mi abuela “es que con estos calores nunca se sabe cuando va a temblar " https:// twitter.com/FutbolSinCrack s/status/643208385345769472 …";;;;https://twitter.com/93Diegonzalez/status/643215514106482688
_andriusgh;2015-09-13 20:11;1;1;"Temblar de verdad.";;;;https://twitter.com/_andriusgh/status/643215502311985152
SandraPadilla_I;2015-09-13 20:11;0;0;"JURO QUE ESTOY TEMBLANDO";;;;https://twitter.com/SandraPadilla_I/status/643215342211334144
soysolidariocl;2015-09-13 20:10;0;0;"RT RNESANTIAGO: onemichile: En caso de sismo , si te encuentras en la costa y no te puedes mantener en pie, EVACUA A LAS ZONAS DE SEGURIDAD …";;;;https://twitter.com/soysolidariocl/status/643215313849450496
JulianaRobledo2;2015-09-13 20:10;0;0;"Causas en mi un maremoto,cuando te toco tiemblo mas que un terremoto !!!!";Morón, Argentina;;;https://twitter.com/JulianaRobledo2/status/643215313308356608
OlivJr7;2015-09-13 20:10;0;0;"Va a temblar ya lo había dicho";;;;https://twitter.com/OlivJr7/status/643215251064885249
soysolidariocl;2015-09-13 20:10;0;0;"Si un sismo te dificulta mantenerte en pie ¿Sabes a qué intensidad de Mercalli corresponde? Infórmate en http:// bit.ly/1gwhwSC Fuente: …";;;;https://twitter.com/soysolidariocl/status/643215215497203712
TaniaFeernandez;2015-09-13 20:10;13;11;"Querer a alguien no es cuestión de físico. Es de sensaciones, que te haga temblar sin estar.";;;;https://twitter.com/TaniaFeernandez/status/643215160199528450
PedroTomasCard1;2015-09-13 20:10;0;0;"@elcomercio los fujimoristas y apristas(alan)deben de estar temblando con esta captura.";;@elcomercio;;https://twitter.com/PedroTomasCard1/status/643215153694134272
AtteMaria;2015-09-13 20:10;0;0;"Le tengo miedo a los terremotos. -Mi mamá: hacen mucho calor va a temblar -Mi papá: veamos las ruinas de San Andres :-)";;;;https://twitter.com/AtteMaria/status/643215100405501952
zeryeii;2015-09-13 20:09;0;0;"@NotaxPerfectas Ese disfraz si que es de ponerse a temblar";;@NotaxPerfectas;;https://twitter.com/zeryeii/status/643215067849211905
VaniaAlbistur;2015-09-13 20:09;0;0;"Mi terremoto ctm";;;;https://twitter.com/VaniaAlbistur/status/643215033443438593
navarroedgarpue;2015-09-13 20:09;0;0;"Sismo de 1985: Solidaridad en su máxima expresión: 'no he olvidado sus ojos, explicaron todo'";;;;https://twitter.com/navarroedgarpue/status/643215017475764225
paulamtnz19;2015-09-13 20:09;0;1;"Y pase el tiempo que pase a ti te seguirán brillando los ojos y a ella le seguirán temblando las piernas.";;;;https://twitter.com/paulamtnz19/status/643214964673613824
exploraguacom;2015-09-13 20:09;0;0;"El terremoto de hoy de magnitud 6.6 en Golfo de California, muestra del evidente riesgo en #BCS ¿Las autoridades que hacen?";;;#BCS;https://twitter.com/exploraguacom/status/643214959925575681
Vallejo280Abram;2015-09-13 20:09;0;0;"Fue un amor que se sintió como un sismo , llegó sin previo aviso y me puso a temblar el piso.";;;;https://twitter.com/Vallejo280Abram/status/643214902723788800
nomeborresdlmap;2015-09-13 20:08;0;2;"Me quedan dos días en Chile y no me pienso ir sin un terremoto y un moteconhuesillo.";;;;https://twitter.com/nomeborresdlmap/status/643214747853307904
GospelCarol;2015-09-13 20:08;0;0;"Tocando agora Elaine de Jesus - Terremoto de Glória na Radio Caroline Oliveira [ http://www. carolineoliveira.com.br ] #gospel #louvor #evangelicos #...";;;#gospel #louvor #evangelicos #;https://twitter.com/GospelCarol/status/643214686796644352
NegroHole;2015-09-13 20:08;2;0;"-Uy los campeones de América -Basta! - Vamos River pero si estoy temblando de miedo! Vamos Boca! Tu mentira se acabó. pic.twitter.com/J05kkBIPYh";;;;https://twitter.com/NegroHole/status/643214586150285312
chile_emergency;2015-09-13 20:07;0;0;"Si un sismo te dificulta mantenerte en pie ¿Sabes a qué intensidad de Mercalli corresponde? Infórmate en http:// bit.ly/1gwhwSC";;;;https://twitter.com/chile_emergency/status/643214543771058176
SebastianIDK;2015-09-13 20:07;0;0;"Venezolana de Televisión Un terremoto de magnitud 6,6 sacudió a México Venezolana de Televisión En las primeras… http:// dlvr.it/C87V61";;;;https://twitter.com/SebastianIDK/status/643214468516704256
fatyflorentin95;2015-09-13 20:07;0;0;"Querer a alguien no es cuestión de físico, es de sensaciones, que te haga temblar sin estar, que consiga que sonrías aunque no puedas verle??";;;;https://twitter.com/fatyflorentin95/status/643214457095720960
PaulaAlvear2016;2015-09-13 20:07;0;0;"Dossier El Gran Fundamento - Terremoto político en el Partido Laborista británico después de la victoria de Corbyn http:// dossier.elgranfundamento.org/index.php/poli tica/item/3267-terremoto-politico-en-el-partido-laborista-britanico-despues-de-la-victoria-de-corbyn …";;;;https://twitter.com/PaulaAlvear2016/status/643214443116146689
IanTannery;2015-09-13 20:07;0;0;"estoy temblando desde ayer aprox";;;;https://twitter.com/IanTannery/status/643214442801557504
SolBertona_;2015-09-13 20:07;0;1;"Hay momentos que no recuerdo nada,hay momentos que no puedo olvidar,hay momentos que por la madrugada me arrepiento y empiezo a temblar .";;;;https://twitter.com/SolBertona_/status/643214363021721600
ElSolAhora;2015-09-13 20:07;0;0;"#Sismo Exposición en México conmemora sismo de 1985 - Prensa Latina http:// ow.ly/345t49";;;#Sismo;https://twitter.com/ElSolAhora/status/643214334785646592
PedroFerriz;2015-09-13 20:06;19;71;"Ya para dormir En el dolor de lo que me queda del sismo de 85, hay experiencias que me da la vida, que me hacen olvidar y hasta agradecer...";;;;https://twitter.com/PedroFerriz/status/643214293245296640
eduardo_naya;2015-09-13 20:06;0;0;"@ElAnalista2 @elmundoes Pues ya veremos como para el terremoto independentista. Con la intransigencia se hizo crecer el separatismo.";;@ElAnalista2 @elmundoes;;https://twitter.com/eduardo_naya/status/643214179361533954
The_A_Team_Ed;2015-09-13 20:06;0;0;"Foto: m-p-v: Ha llegado un momento que ya no quiero conocer a nadie que no vea capaz de hacerme temblar las... http:// tmblr.co/Z0UcQp1uB1YSW";;;;https://twitter.com/The_A_Team_Ed/status/643214163939094528
FrankMonegro;2015-09-13 20:06;0;0;"Frank Monegro: Un terremoto de magnitud 6,6 sacudió a México http:// fb.me/3EEIo8C2q";;;;https://twitter.com/FrankMonegro/status/643214153763692544
DidierAPR28;2015-09-13 20:06;0;0;"No es quién te mueve el piso, es quien te sostiene después del sismo .";;;;https://twitter.com/DidierAPR28/status/643214103666917381
PiiaJaviera;2015-09-13 20:05;0;0;"Lo prometido es deuda #terremoto #aino #tikitikiti https:// instagram.com/p/7lxwcJglWh/";;;#terremoto #aino #tikitikiti;https://twitter.com/PiiaJaviera/status/643214067709157380
anemixzen;2015-09-13 20:05;0;0;""Querer a alguien no es cuestión de físico. Es de sensaciones, que te haga temblar sin estar. Que..." http:// tmblr.co/ZRU8Qx1uB1Our";;;;https://twitter.com/anemixzen/status/643214018845519872
deni_dshf_oks;2015-09-13 20:05;0;0;"estas cabritas se creen todas y suben hasta fotos por un terremoto todo cagado";;;;https://twitter.com/deni_dshf_oks/status/643214003402088448
Momantai3;2015-09-13 20:05;0;0;"Estoy temblando . En cualquier momento muero";Quilmes, Argentina;;;https://twitter.com/Momantai3/status/643213836850434048
Emikadelas;2015-09-13 20:04;1;1;"Eloisa sismo que tem varias me querendo.";;;;https://twitter.com/Emikadelas/status/643213767749316608
FirstTimeJobros;2015-09-13 20:04;0;0;""Querer a alguien no es cuestión de físico. Es de sensaciones, que te haga temblar sin estar. Que..." http:// tmblr.co/ZlxtTx1uB1949";;;;https://twitter.com/FirstTimeJobros/status/643213762967814145
AzhaelPonce;2015-09-13 20:04;0;0;"Por cierto, dado que en mi pueblo no hubo daños por el sismo de 1985, me enteré de él varios años después, cuando lo leí en algunos libros";;;;https://twitter.com/AzhaelPonce/status/643213726749888512
AnddyPacheco;2015-09-13 20:04;0;0;"Sigo temblando , manejame un pulso";;;;https://twitter.com/AnddyPacheco/status/643213722467614720
Genessisl;2015-09-13 20:04;0;0;""Querer a alguien no es cuestión de físico. Es de sensaciones, que te haga temblar sin estar. Que..." http:// tmblr.co/ZG4CIs1uB14Xb";;;;https://twitter.com/Genessisl/status/643213666171621380
armandourriola;2015-09-13 20:04;0;0;"Acaba de #temblar en #Mañongo";Carabobo, Venezuela;;#temblar #Ma;https://twitter.com/armandourriola/status/643213657195847680
ThatsOnlySwag;2015-09-13 20:04;0;0;""Querer a alguien no es cuestión de físico. Es de sensaciones, que te haga temblar sin estar. Que..." http:// ln.is/tumblr.com/dsj eK …";;;;https://twitter.com/ThatsOnlySwag/status/643213607094853632
BowserNavy;2015-09-13 20:04;0;0;"Me gustó un video de @YouTube http:// youtu.be/CBaq4yhyQt0?a 10 trucos que te pueden salvar en un terremoto";;@YouTube;;https://twitter.com/BowserNavy/status/643213572156321792
VictoriaClaross;2015-09-13 20:03;0;0;""Mimando con susurros el temblor ..."";;;;https://twitter.com/VictoriaClaross/status/643213530624344065
5HV0CALS;2015-09-13 20:03;0;0;"@jauregaycabello que no eres de sonora/sinaloa? no viste que tembló allá?";;@jauregaycabello;;https://twitter.com/5HV0CALS/status/643213508490891265
Johanb319;2015-09-13 20:03;0;0;"Terremoto https:// twitter.com/xdyecoll/statu s/643212840933982208 …";;;;https://twitter.com/Johanb319/status/643213483262234624
BrisaParra5;2015-09-13 20:03;0;1;"Me quedé perplejo al ver que no te tembló la voz al decirme "chau, nos vemos"..";San Juan, Argentina;;;https://twitter.com/BrisaParra5/status/643213469836275713
AzhaelPonce;2015-09-13 20:03;0;0;"Y para cuándo el temblor , para hacerle los honores al 30 aniversario? Ok, no";;;;https://twitter.com/AzhaelPonce/status/643213455709769728
RNESANTIAGO;2015-09-13 20:03;7;4;"@onemichile : En caso de sismo , si te encuentras en la costa y no te puedes mantener en pie, EVACUA A LAS ZONAS DE SEGURIDAD @reddeemergencia";;@onemichile @reddeemergencia;;https://twitter.com/RNESANTIAGO/status/643213443412172800
targoom;2015-09-13 20:03;0;0;"Un terremoto de magnitud 6,6 sacudió a México - Venezolana de Televisión #Nacional http:// goo.gl/GEYlGR";;;#Nacional;https://twitter.com/targoom/status/643213349069549569
Camiluchetti;2015-09-13 20:03;0;0;"Odio temblar tanto.";Luján, Argentina;;;https://twitter.com/Camiluchetti/status/643213334825836544
AraujoArii345;2015-09-13 20:03;0;1;"La puta madre no paro más de temblar que cagaso hijo de putaaaa";;;;https://twitter.com/AraujoArii345/status/643213333303304192
RNESANTIAGO;2015-09-13 20:03;1;1;"onemichile Hay muchas cosas para las que nunca vas a estar preparado. Para un terremoto sí. https://www. youtube.com/watch?v=60N-zo YdyxI … #cálmatepiensaactúa";;;#c;https://twitter.com/RNESANTIAGO/status/643213332128923648
crimunro;2015-09-13 20:02;0;0;"onemichile Hay muchas cosas para las que nunca vas a estar preparado. Para un terremoto sí. https://www. youtube.com/watch?v=60N-zo YdyxI … #cálmatepiensaactúa";;;#c;https://twitter.com/crimunro/status/643213311157370880
UnGelido;2015-09-13 20:02;0;0;"La mano me vuelve a temblar de miedo. Intento pedir socorro pero la voz se fractura y solo llega a soltar un adiós. Ahora vuelvo a saltar.";;;;https://twitter.com/UnGelido/status/643213272796164096
MafeScortRio;2015-09-13 20:02;0;0;"@ricardocatabta @paulaja52200387 temblar , obvio queria q estuviemos para poder trabajar, no sabia q pensar pues no tenia idea de nada";;@ricardocatabta @paulaja52200387;;https://twitter.com/MafeScortRio/status/643213198368370688
Compuvia;2015-09-13 20:02;0;0;"Cientistas descobrem novo fenômeno natural: o terremoto espacial http:// tinyurl.com/8jrbpbw";;;;https://twitter.com/Compuvia/status/643213086044778496
richie265;2015-09-13 20:02;0;0;"Estoy temblando de miedo de saber cual sera el avatar que el @DR_Chiva me tendrá preparado los Raiders ahorita no le ganan ni a Fresno State";;@DR_Chiva;;https://twitter.com/richie265/status/643213074460094464
21_rafy;2015-09-13 20:02;0;0;"Si esperas mucho puede ser que se te haga tarde y si vas muy rápido puede que no dure ni lo que dura un temblor !!";;;;https://twitter.com/21_rafy/status/643213067002605568
Valen7lalala;2015-09-13 20:01;0;0;"No se si es fiebre o que pero de a ratos me agarra un re frio y empiezo a temblar";;;;https://twitter.com/Valen7lalala/status/643213052792471552
vargasardiles;2015-09-13 20:01;0;1;"Quiero ir a la piojera a tomarme un terremoto";;;;https://twitter.com/vargasardiles/status/643213037227376640
gaby_buitrago;2015-09-13 20:01;0;0;"Eso de que te den el saco así estén temblando del frío... Es amor";;;;https://twitter.com/gaby_buitrago/status/643213034022957057
MelinkaGiovanni;2015-09-13 20:01;0;0;"@T13 Y nosotros en el sur temblando de frío.";;@T13;;https://twitter.com/MelinkaGiovanni/status/643213007309438976
NoeGiimenezz;2015-09-13 20:01;0;0;"@424816e4b1ae4c3 tu carpa va a ser un solo temblor callate jajajaj";Córdoba, Argentina;@424816e4b1ae4c3;;https://twitter.com/NoeGiimenezz/status/643212987386494976
abiiabdala;2015-09-13 20:01;0;0;"Ya vino el terremoto";Rosario, Argentina;;;https://twitter.com/abiiabdala/status/643212983263436800
AloCiudadano;2015-09-13 20:01;5;1;"Un terremoto de magnitud 6,6 sacudió a México http:// bit.ly/1LsjYrN #Internacionales";;;#Internacionales;https://twitter.com/AloCiudadano/status/643212972999872512
ClaudioRivera_8;2015-09-13 20:01;0;0;"No puedo ya disimular ,Te toco y empiezo a temblar";;;;https://twitter.com/ClaudioRivera_8/status/643212961490800640
GabiiiXeneize;2015-09-13 20:01;0;0;"El dia en el que nos hablemos sin bardearnos... va a llover, terremoto , tsunami.. fin del mundo mas o menos.";;;;https://twitter.com/GabiiiXeneize/status/643212844209696768
